city_key,customer_key,order_date_key,order_key,package,picked_date_key,picker_key,quantity,salesperson_key,stock_item_key,tax_amount,City_Key_1,City,State_Province,Country,Continent,Sales_Territory,Region,Subregion,Latest_Recorded_Population,Bill_To_Customer,Buying_Group,Category,Customer,Customer_Key_1,Postal_Code,Primary_Contact,Brand,Buying_Package,Color,Is_Chiller_Stock,Lead_Time_Days,Quantity_Per_Outer,Recommended_Retail_Price,Selling_Package,Size_val,Stock_Item,Stock_Item_Key_1,Employee,Employee_Key,Is_Salesperson,Preferred_Name,Date_key,Day_Number,Day_val,Month_val,Short_Month,Calendar_Month_Number,Calendar_Year,Fiscal_Month_Number,Fiscal_Year,Date_key_1,Day_Number_1,Day_val_1,Month_val_1,Short_Month_1,Calendar_Month_Number_1,Calendar_Year_1,Fiscal_Month_Number_1,Fiscal_Year_1,Employee_1,Employee_Key_1,Is_Salesperson_1,Preferred_Name_1
7,106,2016-10-05,443,S,2014-01-24,94,841,84,21,294.75,7,Carrollton,Georgia,United States,North America,Southeast,Americas,Northern America,24388,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Tumacacori- AZ),106,90662,Shiva Pipalia,,Each,,false,14,24,553,Each,48mmx75m,Black and yellow heavy despatch tape  48mmx75m,21,Anthony Grosse,84,true,Anthony,2016-10-05,5,5,October,Oct,10,2016,12,2016,2014-01-24,24,24,January,Jan,1,2014,3,2014,Anthony Grosse,94,true,Anthony
7,1,2013-02-23,356,M,2014-07-22,69,100,68,648,693.64,7,Carrollton,Georgia,United States,North America,Southeast,Americas,Northern America,24388,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Head Office),1,90410,Waldemar Fisar,,Each,,false,14,24,613,Each,48mmx100m,Black and orange handle with care despatch tape  48mmx100m,648,Hudson Hollinworth,68,true,Hudson,2013-02-23,23,23,February,Feb,2,2013,4,2013,2014-07-22,22,22,July,Jul,7,2014,9,2014,Jai Shand,69,false,Jai
8,149,2015-08-18,846,M,2013-11-24,157,356,174,100,604.65,8,Carrollton,Alabama,United States,North America,Southeast,Americas,Northern America,1019,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Inguadona- MN),149,90245,Femke Hollenberg,,Each,,false,12,1,4784,Each,L,Dinosaur battery-powered slippers (Green) L,100,Lily Code,174,true,Lily,2015-08-18,18,18,August,Aug,8,2015,10,2015,2013-11-24,24,24,November,Nov,11,2013,1,2014,Jai Shand,157,false,Jai
9,14,2015-03-31,551,L,2015-09-27,104,729,33,582,590.92,9,Carrollton,Mississippi,United States,North America,Southeast,Americas,Northern America,190,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Long Meadow- MD),14,90633,Tereza Valentova,,Each,Black,false,12,1,1944,Each,,Developer joke mug - this code was generated by a tool (Black),582,Jai Shand,33,false,Jai,2015-03-31,31,31,March,Mar,3,2015,5,2015,2015-09-27,27,27,September,Sep,9,2015,11,2015,Jai Shand,104,false,Jai
9,196,2015-01-07,625,S,2016-11-14,25,374,141,270,254.74,9,Carrollton,Mississippi,United States,North America,Southeast,Americas,Northern America,190,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Howells- NE),196,90444,Alinne Cardoso,,Each,White,false,12,1,1944,Each,,Developer joke mug - when your hammer is C++ (White),270,Jai Shand,141,false,Jai,2015-01-07,7,7,January,Jan,1,2015,3,2015,2016-11-14,14,14,November,Nov,11,2016,1,2017,Anthony Grosse,25,true,Anthony
9,87,2013-08-25,56,X,2015-02-11,194,415,16,453,353.46,9,Carrollton,Mississippi,United States,North America,Southeast,Americas,Northern America,190,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Sauquoit- NY),87,90199,Isabell  Duperre,Northwind,Each,Black,false,14,1,42608,Each,1/12 scale,Ride on vintage American toy coupe (Black) 1/12 scale,453,Katie Darwin,16,false,Katie,2013-08-25,25,25,August,Aug,8,2013,10,2013,2015-02-11,11,11,February,Feb,2,2015,4,2015,Kayla Woodcock,194,true,Kayla
9,166,2014-11-25,964,S,2014-08-14,47,237,132,256,726.44,9,Carrollton,Mississippi,United States,North America,Southeast,Americas,Northern America,190,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (McCamey- TX),166,90434,Vlastimil Bohuslav,,Each,White,false,12,1,1944,Each,,Developer joke mug - old C developers never die (White),256,Henry Forlonge,132,false,Henry,2014-11-25,25,25,November,Nov,11,2014,1,2015,2014-08-14,14,14,August,Aug,8,2014,10,2014,Anthony Grosse,47,true,Anthony
9,89,2016-10-18,940,XL,2015-11-09,110,420,14,325,140.98,9,Carrollton,Mississippi,United States,North America,Southeast,Americas,Northern America,190,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Victory Gardens- NJ),89,90461,Aakarsha Nookala,,Each,,false,14,25,142,Each,350x280x130mm,Express post box 5kg (White) 350x280x130mm,325,Stella Rosenhain,14,false,Stella,2016-10-18,18,18,October,Oct,10,2016,12,2016,2015-11-09,9,9,November,Nov,11,2015,1,2016,Stella Rosenhain,110,false,Stella
9,195,2016-07-26,802,S,2014-08-17,4,776,207,386,858.63,9,Carrollton,Mississippi,United States,North America,Southeast,Americas,Northern America,190,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Lesslie- SC),195,90771,Viollette Monty,,Carton,Light Brown,false,12,12,2691,Each,M,Halloween zombie mask (Light Brown) M,386,Taj Shand,207,true,Taj,2016-07-26,26,26,July,Jul,7,2016,9,2016,2014-08-17,17,17,August,Aug,8,2014,10,2014,Amy Trefl,4,true,Amy
10,97,2016-03-27,726,L,2015-04-26,110,125,24,370,371.09,10,Carrollton,Texas,United States,North America,Southwest,Americas,Northern America,119097,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Manchester Center- VT),97,90179,Karie Seymour,,Each,Steel Gray,false,12,1,4784,Each,M,Plush shark slippers (Gray) M,370,Jai Shand,24,false,Jai,2016-03-27,27,27,March,Mar,3,2016,5,2016,2015-04-26,26,26,April,Apr,4,2015,6,2015,Stella Rosenhain,110,false,Stella
10,26,2015-06-06,102,S,2015-02-14,143,83,67,194,776.26,10,Carrollton,Texas,United States,North America,Southwest,Americas,Northern America,119097,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Hedrick- IA),26,90331,Dhanishta Majji,,Each,White,false,12,1,1944,Each,,DBA joke mug - SELECT caffeine FROM mug (White),194,Ethan Onslow,67,false,Ethan,2015-06-06,6,6,June,Jun,6,2015,8,2015,2015-02-14,14,14,February,Feb,2,2015,4,2015,Kayla Woodcock,143,true,Kayla
10,160,2016-11-13,477,S,2015-04-27,121,678,78,615,452.89,10,Carrollton,Texas,United States,North America,Southwest,Americas,Northern America,119097,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Crary- ND),160,90248,Bishwanath Ghosh,,Each,,false,14,10,5532,Each,20m,32 mm Double sided bubble wrap 20m,615,Amy Trefl,78,true,Amy,2016-11-13,13,13,November,Nov,11,2016,1,2017,2015-04-27,27,27,April,Apr,4,2015,6,2015,Alica Fatnowna,121,false,Alica
10,55,2013-06-01,144,M,2014-06-01,125,554,12,526,210.39,10,Carrollton,Texas,United States,North America,Southwest,Americas,Northern America,119097,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Gum Branch- GA),55,90559,Bharat Sikdar,,Each,Steel Gray,false,12,1,4784,Each,M,Plush shark slippers (Gray) M,526,Sophia Hinton,12,true,Sophia,2013-06-01,1,1,June,Jun,6,2013,8,2013,2014-06-01,1,1,June,Jun,6,2014,8,2014,Isabella Rupp,125,false,Isabella
10,177,2015-09-23,537,S,2013-01-16,165,221,198,586,68.96,10,Carrollton,Texas,United States,North America,Southwest,Americas,Northern America,119097,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Orrtanna- PA),177,90008,Ngai Lam,,Each,Black,false,12,1,1944,Each,,IT joke mug - keyboard not found  press F1 to continue (Black),586,Sophia Hinton,198,true,Sophia,2015-09-23,23,23,September,Sep,9,2015,11,2015,2013-01-16,16,16,January,Jan,1,2013,3,2013,Taj Shand,165,true,Taj
11,125,2015-12-23,646,X,2013-11-01,138,133,203,196,338.41,11,Carrollton Manor,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Annamoriah- WV),125,90485,Blanka Stavinohova,,Each,White,false,12,1,1944,Each,,DBA joke mug - I will get you in order (White),196,Ethan Onslow,203,false,Ethan,2015-12-23,23,23,December,Dec,12,2015,2,2016,2013-11-01,1,1,November,Nov,11,2013,1,2014,Jack Potter,138,true,Jack
11,158,2015-07-04,370,M,2015-10-06,67,468,108,624,687.96,11,Carrollton Manor,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Donner- LA),158,90567,Kurt Lukes,,Each,Blue,false,14,10,7176,Each,20m,32 mm Anti static bubble wrap (Blue) 20m,624,Amy Trefl,108,true,Amy,2015-07-04,4,4,July,Jul,7,2015,9,2015,2015-10-06,6,6,October,Oct,10,2015,12,2015,Ethan Onslow,67,false,Ethan
11,125,2013-03-22,177,S,2016-08-20,113,134,86,349,568.19,11,Carrollton Manor,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Annamoriah- WV),125,90485,Blanka Stavinohova,,Each,,false,14,10,5532,Each,20m,32 mm Double sided bubble wrap 20m,349,Lily Code,86,true,Lily,2013-03-22,22,22,March,Mar,3,2013,5,2013,2016-08-20,20,20,August,Aug,8,2016,10,2016,Henry Forlonge,113,false,Henry
11,109,2013-04-20,934,M,2014-06-09,81,97,189,367,833.2,11,Carrollton Manor,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (South Laguna- CA),109,90247,Ae-Cha Joo,,Each,Black,false,12,1,4784,Each,S,Furry gorilla with big eyes slippers (Black) S,367,Sophia Hinton,189,true,Sophia,2013-04-20,20,20,April,Apr,4,2013,6,2013,2014-06-09,9,9,June,Jun,6,2014,8,2014,Kayla Woodcock,81,true,Kayla
11,113,2016-05-28,199,L,2014-09-26,93,727,77,442,165.34,11,Carrollton Manor,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Dahlia- NM),113,90264,Jae-Hwa Jang,,Packet,,false,12,12,748,Pair,M,Furry animal socks (Pink) M,442,Hudson Hollinworth,77,true,Hudson,2016-05-28,28,28,May,May,5,2016,7,2016,2014-09-26,26,26,September,Sep,9,2014,11,2014,Sophia Hinton,93,true,Sophia
12,8,2014-07-28,909,M,2016-06-17,90,95,153,80,431.58,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Bow Mar- CO),8,90484,Kanti Kotadia,,Packet,,false,12,12,748,Pair,L,Furry animal socks (Pink) L,80,Ethan Onslow,153,false,Ethan,2014-07-28,28,28,July,Jul,7,2014,9,2014,2016-06-17,17,17,June,Jun,6,2016,8,2016,Hudson Hollinworth,90,true,Hudson
12,179,2013-07-26,569,S,2014-07-19,66,902,14,519,601.15,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Hiteman- IA),179,90212,Gabriela Srbova,,Each,,false,12,1,4784,Each,L,Dinosaur battery-powered slippers (Green) L,519,Stella Rosenhain,14,false,Stella,2013-07-26,26,26,July,Jul,7,2013,9,2013,2014-07-19,19,19,July,Jul,7,2014,9,2014,Stella Rosenhain,66,false,Stella
12,141,2016-06-01,647,S,2014-02-08,23,709,122,344,638.78,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Arrow Rock- MO),141,90639,Hedi Koppel,,Each,Blue,false,14,10,4336,Each,10m,20 mm Anti static bubble wrap (Blue) 10m,344,Lily Code,122,true,Lily,2016-06-01,1,1,June,Jun,6,2016,8,2016,2014-02-08,8,8,February,Feb,2,2014,4,2014,Amy Trefl,23,true,Amy
12,141,2015-10-21,922,L,2015-07-11,174,889,95,294,137.11,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Arrow Rock- MO),141,90639,Hedi Koppel,,Each,,false,14,10,5606,Each,300L,Void fill 300 L bag (White) 300L,294,Anthony Grosse,95,true,Anthony,2015-10-21,21,21,October,Oct,10,2015,12,2015,2015-07-11,11,11,July,Jul,7,2015,9,2015,Lily Code,174,true,Lily
13,8,2015-08-04,883,S,2015-07-27,60,415,164,196,997.58,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Bow Mar- CO),8,90484,Kanti Kotadia,,Each,White,false,12,1,1944,Each,,DBA joke mug - I will get you in order (White),196,Ethan Onslow,164,false,Ethan,2015-08-04,4,4,August,Aug,8,2015,10,2015,2015-07-27,27,27,July,Jul,7,2015,9,2015,Jai Shand,60,false,Jai
13,178,2014-10-23,711,XL,2015-06-15,177,52,123,540,179.66,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Armstrong Creek- WI),178,90397,Hyun-Doo Song,,Each,,false,14,1,4784,Each,,USB food flash drive - donut,540,Stella Rosenhain,123,false,Stella,2014-10-23,23,23,October,Oct,10,2014,12,2014,2015-06-15,15,15,June,Jun,6,2015,8,2015,Katie Darwin,177,false,Katie
13,178,2016-12-03,186,L,2013-12-22,84,371,45,38,610.08,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Armstrong Creek- WI),178,90397,Hyun-Doo Song,,Each,,false,14,25,191,Each,457x279x279mm,Shipping carton (Brown) 457x279x279mm,38,Lily Code,45,true,Lily,2016-12-03,3,3,December,Dec,12,2016,2,2017,2013-12-22,22,22,December,Dec,12,2013,2,2014,Anthony Grosse,84,true,Anthony
13,190,2016-02-13,952,M,2015-12-11,206,819,152,531,998.33,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Teutopolis- IL),190,90591,Ramesh Mukherjee,,Each,Black,false,12,1,4784,Each,L,Furry gorilla with big eyes slippers (Black) L,531,Lily Code,152,true,Lily,2016-02-13,13,13,February,Feb,2,2016,4,2016,2015-12-11,11,11,December,Dec,12,2015,2,2016,Lily Code,206,true,Lily
13,12,2015-05-29,244,S,2016-10-17,28,262,181,590,235.39,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Biscay- MN),12,90054,Heloisa Fernandes,,Each,Black,false,12,1,1944,Each,,IT joke mug - hardware: part of the computer that can be kicked (Black),590,Lily Code,181,true,Lily,2015-05-29,29,29,May,May,5,2015,7,2015,2016-10-17,17,17,October,Oct,10,2016,12,2016,Jack Potter,28,true,Jack
13,23,2013-07-27,914,S,2013-01-28,181,768,54,176,645.18,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Ikatan- AK),23,90019,Hang Tang,,Each,White,false,12,1,1944,Each,,Developer joke mug - there are 10 types of people in the world (White),176,Kayla Woodcock,54,true,Kayla,2013-07-27,27,27,July,Jul,7,2013,9,2013,2013-01-28,28,28,January,Jan,1,2013,3,2013,Lily Code,181,true,Lily
14,60,2016-10-27,636,XL,2015-05-11,91,372,69,306,971.91,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (East Dailey- WV),60,90548,Lekha Mitra,,Each,,false,14,12,404,Each,5mm,Permanent marker black 5mm nib (Black) 5mm,306,Jai Shand,69,false,Jai,2016-10-27,27,27,October,Oct,10,2016,12,2016,2015-05-11,11,11,May,May,5,2015,7,2015,Hudson Onslow,91,true,Hudson
14,14,2014-04-09,437,S,2013-08-22,165,853,148,81,420.53,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Long Meadow- MD),14,90633,Tereza Valentova,,Packet,,false,12,12,748,Pair,M,Furry animal socks (Pink) M,81,Ethan Onslow,148,false,Ethan,2014-04-09,9,9,April,Apr,4,2014,6,2014,2013-08-22,22,22,August,Aug,8,2013,10,2013,Taj Shand,165,true,Taj
14,18,2015-11-02,645,M,2014-12-06,75,788,112,119,384.11,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Goffstown- NH),18,90321,Isabelle Vodlan,,Carton,Black,false,7,12,2691,Each,7XL,The Gu red shirt XML tag t-shirt (Black) 7XL,119,Alica Fatnowna,112,false,Alica,2015-11-02,2,2,November,Nov,11,2015,1,2016,2014-12-06,6,6,December,Dec,12,2014,2,2015,Piper Koch,75,false,Piper
14,183,2014-07-23,171,M,2014-06-01,140,383,120,7,674.83,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Tierra Verde- FL),183,90195,Kaan Tekin,,Each,,false,14,1,13007,Each,325m,Air cushion film 200mmx100mm 325m,7,Stella Rosenhain,120,false,Stella,2014-07-23,23,23,July,Jul,7,2014,9,2014,2014-06-01,1,1,June,Jun,6,2014,8,2014,Lily Code,140,true,Lily
15,190,2015-12-18,424,L,2014-01-11,148,728,148,376,747.15,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Teutopolis- IL),190,90591,Ramesh Mukherjee,,Each,,false,12,1,4784,Each,XL,Dinosaur battery-powered slippers (Green) XL,376,Ethan Onslow,148,false,Ethan,2015-12-18,18,18,December,Dec,12,2015,2,2016,2014-01-11,11,11,January,Jan,1,2014,3,2014,Ethan Onslow,148,false,Ethan
15,10,2015-02-20,760,L,2015-05-30,169,890,148,431,659.98,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Wimbledon- ND),10,90061,Siddhartha Parkar,,Each,Blue,false,12,1,3738,Each,XXS,Superhero action jacket (Blue) XXS,431,Ethan Onslow,148,false,Ethan,2015-02-20,20,20,February,Feb,2,2015,4,2015,2015-05-30,30,30,May,May,5,2015,7,2015,Alica Fatnowna,169,false,Alica
15,40,2014-05-11,962,X,2015-02-17,64,351,184,15,502.45,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Impact- TX),40,90326,Alena Prikrylova,,Each,,false,20,10,4784,Each,,Tape dispenser (Blue),15,Ethan Onslow,184,false,Ethan,2014-05-11,11,11,May,May,5,2014,7,2014,2015-02-17,17,17,February,Feb,2,2015,4,2015,Jai Shand,64,false,Jai
15,26,2016-10-03,492,S,2016-12-08,197,262,191,252,659.21,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Hedrick- IA),26,90331,Dhanishta Majji,,Each,White,false,12,1,1944,Each,,IT joke mug - that behavior is by design (White),252,Isabella Rupp,191,false,Isabella,2016-10-03,3,3,October,Oct,10,2016,12,2016,2016-12-08,8,8,December,Dec,12,2016,2,2017,Eva Muirden,197,false,Eva
15,59,2014-04-08,505,S,2016-10-07,34,125,35,509,332.02,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Edgartown- MA),59,90684,Margita Kopecka,,Each,,false,12,1,4784,Each,XL,Ogre battery-powered slippers (Green) XL,509,Amy Trefl,35,true,Amy,2014-04-08,8,8,April,Apr,4,2014,6,2014,2016-10-07,7,7,October,Oct,10,2016,12,2016,Ethan Onslow,34,false,Ethan
15,8,2016-05-28,686,X,2016-12-21,31,523,188,552,685.17,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Bow Mar- CO),8,90484,Kanti Kotadia,,Each,Black,false,12,1,1944,Each,,DBA joke mug - daaaaaa-ta (Black),552,Amy Trefl,188,true,Amy,2016-05-28,28,28,May,May,5,2016,7,2016,2016-12-21,21,21,December,Dec,12,2016,2,2017,Lily Code,31,true,Lily
15,46,2016-04-28,997,S,2015-05-16,188,891,74,486,738.71,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Jemison- AL),46,90683,Didem ozCelik,,Packet,,false,2,1,2392,Packet,,Pack of 12 action figures (male),486,Taj Shand,74,true,Taj,2016-04-28,28,28,April,Apr,4,2016,6,2016,2015-05-16,16,16,May,May,5,2015,7,2015,Amy Trefl,188,true,Amy
15,134,2016-11-13,349,S,2016-04-14,17,41,52,505,347.74,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Tavares- FL),134,90467,An Dung Phung,,Each,Steel Gray,false,12,1,4784,Each,XL,Plush shark slippers (Gray) XL,505,Sophia Hinton,52,true,Sophia,2016-11-13,13,13,November,Nov,11,2016,1,2017,2016-04-14,14,14,April,Apr,4,2016,6,2016,Alica Fatnowna,17,false,Alica
16,194,2013-06-09,179,S,2015-08-20,60,965,17,469,287.59,16,Carsins,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Naples Park- FL),194,90386,Thomas Fischer,Northwind,Each,Blue,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Blue) 1/50 scale,469,Alica Fatnowna,17,false,Alica,2013-06-09,9,9,June,Jun,6,2013,8,2013,2015-08-20,20,20,August,Aug,8,2015,10,2015,Jai Shand,60,false,Jai
16,128,2014-05-21,747,S,2015-07-03,209,700,169,596,208.43,16,Carsins,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (East Portal- CO),128,90432,Jure Grabensek,,Each,,false,14,1,4784,Each,,USB food flash drive - banana,596,Alica Fatnowna,169,false,Alica,2014-05-21,21,21,May,May,5,2014,7,2014,2015-07-03,3,3,July,Jul,7,2015,9,2015,Piper Koch,209,false,Piper
16,173,2013-05-04,565,S,2015-03-12,184,895,110,274,200.69,16,Carsins,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Wappingers Falls- NY),173,90681,Raju Atluri,,Each,White,false,12,1,1944,Each,,Developer joke mug - that's a hardware problem (White),274,Stella Rosenhain,110,false,Stella,2013-05-04,4,4,May,May,5,2013,7,2013,2015-03-12,12,12,March,Mar,3,2015,5,2015,Ethan Onslow,184,false,Ethan
16,3,2014-03-04,104,S,2014-12-12,150,263,129,567,77.69,16,Carsins,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Peeples Valley- AZ),3,90205,Bhaargav Rambhatla,,Each,White,false,12,1,1944,Each,,Developer joke mug - fun was unexpected at this time (White),567,Taj Shand,129,true,Taj,2014-03-04,4,4,March,Mar,3,2014,5,2014,2014-12-12,12,12,December,Dec,12,2014,2,2015,Jack Potter,150,true,Jack
16,64,2014-06-12,949,S,2014-07-09,69,632,156,592,586.98,16,Carsins,Maryland,United States,North America,Mideast,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Hodgdon- ME),64,90673,Rohana Kaskar,,Each,,false,14,1,4784,Each,,USB food flash drive - hamburger,592,Hudson Onslow,156,true,Hudson,2014-06-12,12,12,June,Jun,6,2014,8,2014,2014-07-09,9,9,July,Jul,7,2014,9,2014,Jai Shand,69,false,Jai
17,56,2014-01-03,658,M,2016-10-11,44,611,23,143,318.36,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Royal City- WA),56,90398,Juan Bezanson,,Carton,White,false,7,12,2691,Each,XXS,The Gu red shirt XML tag t-shirt (White) XXS,143,Amy Trefl,23,true,Amy,2014-01-03,3,3,January,Jan,1,2014,3,2014,2016-10-11,11,11,October,Oct,10,2016,12,2016,Jai Shand,44,false,Jai
17,41,2013-03-07,891,XL,2013-08-09,19,565,152,296,165.57,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Olivette- MO),41,90042,Lana Rozej,,Each,,false,14,10,1869,Each,100L,Void fill 100 L bag (White) 100L,296,Lily Code,152,true,Lily,2013-03-07,7,7,March,Mar,3,2013,5,2013,2013-08-09,9,9,August,Aug,8,2013,10,2013,Archer Lamble,19,true,Archer
17,120,2013-04-29,728,S,2016-06-27,157,863,207,90,439.4,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Bratenahl- OH),120,90154,Lucas Van Veenen,,Each,Black,false,12,1,4784,Each,S,Furry gorilla with big eyes slippers (Black) S,90,Taj Shand,207,true,Taj,2013-04-29,29,29,April,Apr,4,2013,6,2013,2016-06-27,27,27,June,Jun,6,2016,8,2016,Jai Shand,157,false,Jai
17,10,2013-05-24,299,S,2014-06-29,17,860,38,498,729.17,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Wimbledon- ND),10,90061,Siddhartha Parkar,,Each,,false,12,1,4784,Each,L,Animal with big feet slippers (Brown) L,498,Hudson Onslow,38,true,Hudson,2013-05-24,24,24,May,May,5,2013,7,2013,2014-06-29,29,29,June,Jun,6,2014,8,2014,Alica Fatnowna,17,false,Alica
18,149,2015-04-18,687,S,2015-07-12,196,102,123,535,637.54,18,Carson,California,United States,North America,Far West,Americas,Northern America,91714,Tailspin Toys (Head Office),Tailspin Toys,Novelty Shop,Tailspin Toys (Inguadona- MN),149,90245,Femke Hollenberg,,Each,,false,12,1,4784,Each,L,Animal with big feet slippers (Brown) L,535,Stella Rosenhain,123,false,Stella,2015-04-18,18,18,April,Apr,4,2015,6,2015,2015-07-12,12,12,July,Jul,7,2015,9,2015,Isabella Rupp,196,false,Isabella
